交通機関,出発,到着,金額,参照元,備考
JR西日本,溝口,新野,,,自動取得不可
JR西日本,溝口,寺前,,,自動取得不可
JR西日本,溝口,長谷,,,自動取得不可
JR西日本,溝口,生野,,,自動取得不可
JR西日本,溝口,新井,,,自動取得不可
JR西日本,溝口,青倉,,,自動取得不可
JR西日本,溝口,竹田,,,自動取得不可
JR西日本,溝口,和田山,,,自動取得不可
JR西日本,溝口,播磨高岡,,,自動取得不可
JR西日本,溝口,余部,,,自動取得不可
JR西日本,溝口,太市,,,自動取得不可
JR西日本,溝口,本竜野,,,自動取得不可
JR西日本,溝口,東觜崎,,,自動取得不可
JR西日本,溝口,播磨新宮,,,自動取得不可
JR西日本,溝口,千本,,,自動取得不可
JR西日本,溝口,西栗栖,,,自動取得不可
JR西日本,溝口,三日月,,,自動取得不可
JR西日本,溝口,播磨徳久,,,自動取得不可
JR西日本,溝口,佐用,,,自動取得不可
JR西日本,溝口,上月,,,自動取得不可
JR西日本,福崎,甘地,,,自動取得不可
JR西日本,福崎,鶴居,,,自動取得不可
JR西日本,福崎,新野,,,自動取得不可
JR西日本,福崎,寺前,,,自動取得不可
JR西日本,福崎,長谷,,,自動取得不可
JR西日本,福崎,生野,,,自動取得不可
JR西日本,福崎,新井,,,自動取得不可
JR西日本,福崎,青倉,,,自動取得不可
JR西日本,福崎,竹田,,,自動取得不可
JR西日本,福崎,和田山,,,自動取得不可
JR西日本,福崎,播磨高岡,,,自動取得不可
JR西日本,福崎,余部,,,自動取得不可
JR西日本,福崎,太市,,,自動取得不可
JR西日本,福崎,本竜野,,,自動取得不可
JR西日本,福崎,東觜崎,,,自動取得不可
JR西日本,福崎,播磨新宮,,,自動取得不可
JR西日本,福崎,千本,,,自動取得不可
JR西日本,福崎,西栗栖,,,自動取得不可
JR西日本,福崎,三日月,,,自動取得不可
JR西日本,福崎,播磨徳久,,,自動取得不可
JR西日本,福崎,佐用,,,自動取得不可
JR西日本,福崎,上月,,,自動取得不可
JR西日本,甘地,鶴居,,,自動取得不可
JR西日本,甘地,新野,,,自動取得不可
JR西日本,甘地,寺前,,,自動取得不可
JR西日本,甘地,長谷,,,自動取得不可
JR西日本,甘地,生野,,,自動取得不可
JR西日本,甘地,新井,,,自動取得不可
JR西日本,甘地,青倉,,,自動取得不可
JR西日本,甘地,竹田,,,自動取得不可
JR西日本,甘地,和田山,,,自動取得不可
JR西日本,甘地,播磨高岡,,,自動取得不可
JR西日本,甘地,余部,,,自動取得不可
JR西日本,甘地,太市,,,自動取得不可
JR西日本,甘地,本竜野,,,自動取得不可
JR西日本,甘地,東觜崎,,,自動取得不可
JR西日本,甘地,播磨新宮,,,自動取得不可
JR西日本,甘地,千本,,,自動取得不可
JR西日本,甘地,西栗栖,,,自動取得不可
JR西日本,甘地,三日月,,,自動取得不可
JR西日本,甘地,播磨徳久,,,自動取得不可
JR西日本,甘地,佐用,,,自動取得不可
JR西日本,甘地,上月,,,自動取得不可
JR西日本,鶴居,新野,,,自動取得不可
JR西日本,鶴居,寺前,,,自動取得不可
JR西日本,鶴居,長谷,,,自動取得不可
JR西日本,鶴居,生野,,,自動取得不可
JR西日本,鶴居,新井,,,自動取得不可
JR西日本,鶴居,青倉,,,自動取得不可
JR西日本,鶴居,竹田,,,自動取得不可
JR西日本,鶴居,和田山,,,自動取得不可
JR西日本,鶴居,播磨高岡,,,自動取得不可
JR西日本,鶴居,余部,,,自動取得不可
JR西日本,鶴居,太市,,,自動取得不可
JR西日本,鶴居,本竜野,,,自動取得不可
JR西日本,鶴居,東觜崎,,,自動取得不可
JR西日本,鶴居,播磨新宮,,,自動取得不可
JR西日本,鶴居,千本,,,自動取得不可
JR西日本,鶴居,西栗栖,,,自動取得不可
JR西日本,鶴居,三日月,,,自動取得不可
JR西日本,鶴居,播磨徳久,,,自動取得不可
JR西日本,鶴居,佐用,,,自動取得不可
JR西日本,鶴居,上月,,,自動取得不可
JR西日本,新野,寺前,,,自動取得不可
JR西日本,新野,長谷,,,自動取得不可
JR西日本,新野,生野,,,自動取得不可
JR西日本,新野,新井,,,自動取得不可
JR西日本,新野,青倉,,,自動取得不可
JR西日本,新野,竹田,,,自動取得不可
JR西日本,新野,和田山,,,自動取得不可
JR西日本,新野,播磨高岡,,,自動取得不可
JR西日本,新野,余部,,,自動取得不可
JR西日本,新野,太市,,,自動取得不可
JR西日本,新野,本竜野,,,自動取得不可
JR西日本,新野,東觜崎,,,自動取得不可
JR西日本,新野,播磨新宮,,,自動取得不可
JR西日本,新野,千本,,,自動取得不可
JR西日本,新野,西栗栖,,,自動取得不可
JR西日本,新野,三日月,,,自動取得不可
JR西日本,新野,播磨徳久,,,自動取得不可
JR西日本,新野,佐用,,,自動取得不可
JR西日本,新野,上月,,,自動取得不可
JR西日本,寺前,長谷,,,自動取得不可
JR西日本,寺前,生野,,,自動取得不可
JR西日本,寺前,新井,,,自動取得不可
JR西日本,寺前,青倉,,,自動取得不可
JR西日本,寺前,竹田,,,自動取得不可
JR西日本,寺前,和田山,,,自動取得不可
JR西日本,寺前,播磨高岡,,,自動取得不可
JR西日本,寺前,余部,,,自動取得不可
JR西日本,寺前,太市,,,自動取得不可
JR西日本,寺前,本竜野,,,自動取得不可
JR西日本,寺前,東觜崎,,,自動取得不可
JR西日本,寺前,播磨新宮,,,自動取得不可
JR西日本,寺前,千本,,,自動取得不可
JR西日本,寺前,西栗栖,,,自動取得不可
JR西日本,寺前,三日月,,,自動取得不可
JR西日本,寺前,播磨徳久,,,自動取得不可
JR西日本,寺前,佐用,,,自動取得不可
JR西日本,寺前,上月,,,自動取得不可
JR西日本,長谷,生野,,,自動取得不可
JR西日本,長谷,新井,,,自動取得不可
JR西日本,長谷,青倉,,,自動取得不可
JR西日本,長谷,竹田,,,自動取得不可
JR西日本,長谷,和田山,,,自動取得不可
JR西日本,長谷,播磨高岡,,,自動取得不可
JR西日本,長谷,余部,,,自動取得不可
JR西日本,長谷,太市,,,自動取得不可
JR西日本,長谷,本竜野,,,自動取得不可
JR西日本,長谷,東觜崎,,,自動取得不可
JR西日本,長谷,播磨新宮,,,自動取得不可
JR西日本,長谷,千本,,,自動取得不可
JR西日本,長谷,西栗栖,,,自動取得不可
JR西日本,長谷,三日月,,,自動取得不可
JR西日本,長谷,播磨徳久,,,自動取得不可
JR西日本,長谷,佐用,,,自動取得不可
JR西日本,長谷,上月,,,自動取得不可
JR西日本,生野,新井,,,自動取得不可
JR西日本,生野,青倉,,,自動取得不可
JR西日本,生野,竹田,,,自動取得不可
JR西日本,生野,和田山,,,自動取得不可
JR西日本,生野,播磨高岡,,,自動取得不可
JR西日本,生野,余部,,,自動取得不可
JR西日本,生野,太市,,,自動取得不可
JR西日本,生野,本竜野,,,自動取得不可
JR西日本,生野,東觜崎,,,自動取得不可
JR西日本,生野,播磨新宮,,,自動取得不可
JR西日本,生野,千本,,,自動取得不可
JR西日本,生野,西栗栖,,,自動取得不可
JR西日本,生野,三日月,,,自動取得不可
JR西日本,生野,播磨徳久,,,自動取得不可
JR西日本,生野,佐用,,,自動取得不可
JR西日本,生野,上月,,,自動取得不可
JR西日本,新井,青倉,,,自動取得不可
JR西日本,新井,竹田,,,自動取得不可
JR西日本,新井,和田山,,,自動取得不可
JR西日本,新井,播磨高岡,,,自動取得不可
JR西日本,新井,余部,,,自動取得不可
JR西日本,新井,太市,,,自動取得不可
JR西日本,新井,本竜野,,,自動取得不可
JR西日本,新井,東觜崎,,,自動取得不可
JR西日本,新井,播磨新宮,,,自動取得不可
JR西日本,新井,千本,,,自動取得不可
JR西日本,新井,西栗栖,,,自動取得不可
JR西日本,新井,三日月,,,自動取得不可
JR西日本,新井,播磨徳久,,,自動取得不可
JR西日本,新井,佐用,,,自動取得不可
JR西日本,新井,上月,,,自動取得不可
JR西日本,青倉,竹田,,,自動取得不可
JR西日本,青倉,和田山,,,自動取得不可
JR西日本,青倉,播磨高岡,,,自動取得不可
JR西日本,青倉,余部,,,自動取得不可
JR西日本,青倉,太市,,,自動取得不可
JR西日本,青倉,本竜野,,,自動取得不可
JR西日本,青倉,東觜崎,,,自動取得不可
JR西日本,青倉,播磨新宮,,,自動取得不可
JR西日本,青倉,千本,,,自動取得不可
JR西日本,青倉,西栗栖,,,自動取得不可
JR西日本,青倉,三日月,,,自動取得不可
JR西日本,青倉,播磨徳久,,,自動取得不可
JR西日本,青倉,佐用,,,自動取得不可
JR西日本,青倉,上月,,,自動取得不可
JR西日本,竹田,和田山,,,自動取得不可
JR西日本,竹田,播磨高岡,,,自動取得不可
JR西日本,竹田,余部,,,自動取得不可
JR西日本,竹田,太市,,,自動取得不可
JR西日本,竹田,本竜野,,,自動取得不可
JR西日本,竹田,東觜崎,,,自動取得不可
JR西日本,竹田,播磨新宮,,,自動取得不可
JR西日本,竹田,千本,,,自動取得不可
JR西日本,竹田,西栗栖,,,自動取得不可
JR西日本,竹田,三日月,,,自動取得不可
JR西日本,竹田,播磨徳久,,,自動取得不可
JR西日本,竹田,佐用,,,自動取得不可
JR西日本,竹田,上月,,,自動取得不可
JR西日本,和田山,播磨高岡,,,自動取得不可
JR西日本,和田山,余部,,,自動取得不可
JR西日本,和田山,太市,,,自動取得不可
JR西日本,和田山,本竜野,,,自動取得不可
JR西日本,和田山,東觜崎,,,自動取得不可
JR西日本,和田山,播磨新宮,,,自動取得不可
JR西日本,和田山,千本,,,自動取得不可
JR西日本,和田山,西栗栖,,,自動取得不可
JR西日本,和田山,三日月,,,自動取得不可
JR西日本,和田山,播磨徳久,,,自動取得不可
JR西日本,和田山,佐用,,,自動取得不可
JR西日本,和田山,上月,,,自動取得不可
JR西日本,播磨高岡,余部,,,自動取得不可
JR西日本,播磨高岡,太市,,,自動取得不可
JR西日本,播磨高岡,本竜野,,,自動取得不可
JR西日本,播磨高岡,東觜崎,,,自動取得不可
JR西日本,播磨高岡,播磨新宮,,,自動取得不可
JR西日本,播磨高岡,千本,,,自動取得不可
JR西日本,播磨高岡,西栗栖,,,自動取得不可
JR西日本,播磨高岡,三日月,,,自動取得不可
JR西日本,播磨高岡,播磨徳久,,,自動取得不可
JR西日本,播磨高岡,佐用,,,自動取得不可
JR西日本,播磨高岡,上月,,,自動取得不可
JR西日本,余部,太市,,,自動取得不可
JR西日本,余部,本竜野,,,自動取得不可
JR西日本,余部,東觜崎,,,自動取得不可
JR西日本,余部,播磨新宮,,,自動取得不可
JR西日本,余部,千本,,,自動取得不可
JR西日本,余部,西栗栖,,,自動取得不可
JR西日本,余部,三日月,,,自動取得不可
JR西日本,余部,播磨徳久,,,自動取得不可
JR西日本,余部,佐用,,,自動取得不可
JR西日本,余部,上月,,,自動取得不可
JR西日本,太市,本竜野,,,自動取得不可
JR西日本,太市,東觜崎,,,自動取得不可
JR西日本,太市,播磨新宮,,,自動取得不可
JR西日本,太市,千本,,,自動取得不可
JR西日本,太市,西栗栖,,,自動取得不可
JR西日本,太市,三日月,,,自動取得不可
JR西日本,太市,播磨徳久,,,自動取得不可
JR西日本,太市,佐用,,,自動取得不可
JR西日本,太市,上月,,,自動取得不可
JR西日本,本竜野,東觜崎,,,自動取得不可
JR西日本,本竜野,播磨新宮,,,自動取得不可
JR西日本,本竜野,千本,,,自動取得不可
JR西日本,本竜野,西栗栖,,,自動取得不可
JR西日本,本竜野,三日月,,,自動取得不可
JR西日本,本竜野,播磨徳久,,,自動取得不可
JR西日本,本竜野,佐用,,,自動取得不可
JR西日本,本竜野,上月,,,自動取得不可
JR西日本,東觜崎,播磨新宮,,,自動取得不可
JR西日本,東觜崎,千本,,,自動取得不可
JR西日本,東觜崎,西栗栖,,,自動取得不可
JR西日本,東觜崎,三日月,,,自動取得不可
JR西日本,東觜崎,播磨徳久,,,自動取得不可
JR西日本,東觜崎,佐用,,,自動取得不可
JR西日本,東觜崎,上月,,,自動取得不可
JR西日本,播磨新宮,千本,,,自動取得不可
JR西日本,播磨新宮,西栗栖,,,自動取得不可
JR西日本,播磨新宮,三日月,,,自動取得不可
JR西日本,播磨新宮,播磨徳久,,,自動取得不可
JR西日本,播磨新宮,佐用,,,自動取得不可
JR西日本,播磨新宮,上月,,,自動取得不可
JR西日本,千本,西栗栖,,,自動取得不可
JR西日本,千本,三日月,,,自動取得不可
JR西日本,千本,播磨徳久,,,自動取得不可
JR西日本,千本,佐用,,,自動取得不可
JR西日本,千本,上月,,,自動取得不可
JR西日本,西栗栖,三日月,,,自動取得不可
JR西日本,西栗栖,播磨徳久,,,自動取得不可
JR西日本,西栗栖,佐用,,,自動取得不可
JR西日本,西栗栖,上月,,,自動取得不可
JR西日本,三日月,播磨徳久,,,自動取得不可
JR西日本,三日月,佐用,,,自動取得不可
JR西日本,三日月,上月,,,自動取得不可
JR西日本,播磨徳久,佐用,,,自動取得不可
JR西日本,播磨徳久,上月,,,自動取得不可
JR西日本,佐用,上月,,,自動取得不可
阪急,園田,塚口,,,自動取得不可
阪急,園田,武庫之荘,,,自動取得不可
阪急,園田,西宮北口,,,自動取得不可
阪急,園田,夙川,,,自動取得不可
阪急,園田,芦屋川,,,自動取得不可
阪急,園田,岡本,,,自動取得不可
阪急,園田,御影,,,自動取得不可
阪急,園田,六甲,,,自動取得不可
阪急,園田,王子公園,,,自動取得不可
阪急,園田,春日野道,,,自動取得不可
阪急,園田,神戸三宮,,,自動取得不可
阪急,園田,稲野,,,自動取得不可
阪急,園田,新伊丹,,,自動取得不可
阪急,園田,伊丹,,,自動取得不可
阪急,園田,門戸厄神,,,自動取得不可
阪急,園田,甲東園,,,自動取得不可
阪急,園田,仁川,,,自動取得不可
阪急,園田,小林,,,自動取得不可
阪急,園田,逆瀬川,,,自動取得不可
阪急,園田,宝塚南口,,,自動取得不可
阪急,園田,宝塚,,,自動取得不可
阪急,園田,苦楽園口,,,自動取得不可
阪急,園田,甲陽園,,,自動取得不可
阪急,園田,今津,,,自動取得不可
阪急,園田,阪神国道,,,自動取得不可
阪急,塚口,武庫之荘,,,自動取得不可
阪急,塚口,西宮北口,,,自動取得不可
阪急,塚口,夙川,,,自動取得不可
阪急,塚口,芦屋川,,,自動取得不可
阪急,塚口,岡本,,,自動取得不可
阪急,塚口,御影,,,自動取得不可
阪急,塚口,六甲,,,自動取得不可
阪急,塚口,王子公園,,,自動取得不可
阪急,塚口,春日野道,,,自動取得不可
阪急,塚口,神戸三宮,,,自動取得不可
阪急,塚口,稲野,,,自動取得不可
阪急,塚口,新伊丹,,,自動取得不可
阪急,塚口,伊丹,,,自動取得不可
阪急,塚口,門戸厄神,,,自動取得不可
阪急,塚口,甲東園,,,自動取得不可
阪急,塚口,仁川,,,自動取得不可
阪急,塚口,小林,,,自動取得不可
阪急,塚口,逆瀬川,,,自動取得不可
